route_id,route_name,stop_sequence,stop_id,stop_name,lat,lng
R3102605,Swyambhu-Chakrapath parikrama,26,S0220,Balkumari Bridge Stop,27.673762,85.342508
R3102605,Swyambhu-Chakrapath parikrama,27,S0020,Gwarko Chowk Stop,27.6705,85.334
R3102605,Swyambhu-Chakrapath parikrama,28,S0182,B & B Hospital/KCM Stop,27.664221,85.330151
R3102605,Swyambhu-Chakrapath parikrama,29,S0011,Satdobato Chowk Stop,27.6656,85.3283
R3102605,Swyambhu-Chakrapath parikrama,30,S0214,Ekantakuna,27.6667865,85.308215
R3102605,Swyambhu-Chakrapath parikrama,31,S0106,Nakhu Stop,27.668972,85.306293
R3102605,Swyambhu-Chakrapath parikrama,32,S0189,Sanepa height,27.674468,85.302217
R3102605,Swyambhu-Chakrapath parikrama,33,S0230,Balkhu,27.6823,85.2985
R3102605,Swyambhu-Chakrapath parikrama,34,S0233,Balkhu Stop,27.684798,85.298592
R3102605,Swyambhu-Chakrapath parikrama,35,S0345,Khasi Bazaar,27.6895,85.2845
R3102605,Swyambhu-Chakrapath parikrama,36,S0130,Kalanki,27.6938,85.2818
R3203278,Airport - Ratna Park,1,S0070,Airport Bus Station,27.700728,85.353666
R3203278,Airport - Ratna Park,2,S0139,Sinamangal/Ring Road Stop सिनामंगल,27.6983,85.3533
R3203278,Airport - Ratna Park,3,S0347,Tilganga,27.7145,85.3495
R3203278,Airport - Ratna Park,4,S0204,Gaushala Chowk Stop,27.7082,85.3485
R3203278,Airport - Ratna Park,5,S0348,Battisputali,27.704,85.335
R3203278,Airport - Ratna Park,6,S0126,Maitidevi Temple stop,27.706412,85.333733
R3203278,Airport - Ratna Park,7,S0083,Gyaneshwor Chowk,27.708687,85.331826
R3203278,Airport - Ratna Park,8,S0338,Kamalpokhari,27.7107,85.3252
R3203278,Airport - Ratna Park,9,S0339,Hattisar,27.7095,85.3238
R3203278,Airport - Ratna Park,10,S0341,Durbar Marg,27.712,85.317
R3203278,Airport - Ratna Park,11,S0005,Putalisadak Stop,27.70569,85.322552
R3203278,Airport - Ratna Park,12,S0013,Ratna Park,27.706705,85.315249
R3204165,Thimi - Ratna Park,1,S0110,Thimi Stop,27.673336,85.386293
R3204165,Thimi - Ratna Park,2,S0323,Purano Thimi / Siddhikali Chowk,27.678125,85.378942
R3204165,Thimi - Ratna Park,3,S0147,Radhe Radhe,27.67459,85.39748
R3204165,Thimi - Ratna Park,4,S0022,Lokanthali North,27.674829,85.359862
R3204165,Thimi - Ratna Park,5,S0159,Jadibuti,27.675459,85.3516
R3204165,Thimi - Ratna Park,6,S0107,Koteshwor Stop,27.6802001,85.3494489
R3204165,Thimi - Ratna Park,7,S0017,Tinkune Stop,27.6835,85.3486
R3204165,Thimi - Ratna Park,8,S0127,Shantinagar Stop,27.687086,85.341372
R3204165,Thimi - Ratna Park,9,S0075,New Baneshwor West,27.690327,85.335954
R3204165,Thimi - Ratna Park,10,S0097,Maitighar,27.693965,85.320962
R3204165,Thimi - Ratna Park,11,S0031,Bagbazar Stop,27.705828,85.317204
R3204165,Thimi - Ratna Park,12,S0013,Ratna Park,27.706705,85.315249
R3211395,Bhaktapur - Ratna Park,1,S0161,Bhaktapur Bus Park,27.671307,85.422416
R3211395,Bhaktapur - Ratna Park,2,S0199,Byasi Stop,27.674804,85.427443
R3211395,Bhaktapur - Ratna Park,3,S0089,Suryabinayek,27.66574,85.424212
R3211395,Bhaktapur - Ratna Park,4,S0014,Sallaghari North,27.674055,85.409969
R3211395,Bhaktapur - Ratna Park,5,S0202,Srijananagar,27.672911,85.404267
R3211395,Bhaktapur - Ratna Park,6,S0325,Gatthaghar,27.673981,85.366812
R3211395,Bhaktapur - Ratna Park,7,S0022,Lokanthali North,27.674829,85.359862
R3211395,Bhaktapur - Ratna Park,8,S0159,Jadibuti,27.675459,85.3516
R3211395,Bhaktapur - Ratna Park,9,S0107,Koteshwor Stop,27.6802001,85.3494489
R3211395,Bhaktapur - Ratna Park,10,S0017,Tinkune Stop,27.6835,85.3486
R3211395,Bhaktapur - Ratna Park,11,S0075,New Baneshwor West,27.690327,85.335954
R3211395,Bhaktapur - Ratna Park,12,S0097,Maitighar,27.693965,85.320962
R3211395,Bhaktapur - Ratna Park,13,S0088,Bhadrakali,27.699352,85.317713
R3211395,Bhaktapur - Ratna Park,14,S0013,Ratna Park,27.706705,85.315249
R3213434,Kalanki - Koteshwor,1,S0130,Kalanki,27.6938,85.2818
R3213434,Kalanki - Koteshwor,2,S0211,Swayambhu Parikarma,27.7125,85.2862
R3213434,Kalanki - Koteshwor,3,S0353,Sano Bharyang,27.7198,85.2915
R3213434,Kalanki - Koteshwor,4,S0228,Dhungedhara,27.72341,85.294675
R3213434,Kalanki - Koteshwor,5,S0212,Banasthali,27.72483,85.297605
R3213434,Kalanki - Koteshwor,6,S0113,Balaju,27.7275,85.3005
R3213434,Kalanki - Koteshwor,7,S0349,Macchapokhari,27.728,85.302
R3213434,Kalanki - Koteshwor,8,S0174,Naya Bus Park,27.7303,85.3082
R3213434,Kalanki - Koteshwor,9,S0187,Samakhusi Stop,27.7335,85.3125
R3213434,Kalanki - Koteshwor,10,S0065,Basundhara,27.7378,85.3215
R3213434,Kalanki - Koteshwor,11,S0044,Narayan Gopal Chowk,27.740022,85.337201
R3213434,Kalanki - Koteshwor,12,S0354,Chappal Karkhana,27.7305,85.332
R3213434,Kalanki - Koteshwor,13,S0118,Dhumbarahi,27.731787,85.344365
R3213434,Kalanki - Koteshwor,14,S0217,Sukedhara Stop,27.7245,85.3438
R3213434,Kalanki - Koteshwor,15,S0355,Gopikrishna,27.719,85.356
R3213434,Kalanki - Koteshwor,16,S0195,Chabahil चाबाहील,27.717,85.3465
R3213434,Kalanki - Koteshwor,17,S0204,Gaushala Chowk Stop,27.7082,85.3485
R3213434,Kalanki - Koteshwor,18,S0070,Airport Bus Station,27.700728,85.353666
R3213434,Kalanki - Koteshwor,19,S0139,Sinamangal/Ring Road Stop सिनामंगल,27.6983,85.3533
R3213434,Kalanki - Koteshwor,20,S0053,Gairigaun Stop,27.687275,85.35056
R3213434,Kalanki - Koteshwor,21,S0107,Koteshwor Stop,27.6802001,85.3494489
R3214592,Koteshwor - Kalanki (via New Baneshwor),1,S0107,Koteshwor Stop,27.6802001,85.3494489
R3214592,Koteshwor - Kalanki (via New Baneshwor),2,S0017,Tinkune Stop,27.6835,85.3486
R3214592,Koteshwor - Kalanki (via New Baneshwor),3,S0127,Shantinagar Stop,27.687086,85.341372
R3214592,Koteshwor - Kalanki (via New Baneshwor),4,S0029,Minbhawan,27.6877,85.338462
R3214592,Koteshwor - Kalanki (via New Baneshwor),5,S0075,New Baneshwor West,27.690327,85.335954
R3214592,Koteshwor - Kalanki (via New Baneshwor),6,S0028,Babarmahal,27.692579,85.323905
R3214592,Koteshwor - Kalanki (via New Baneshwor),7,S0097,Maitighar,27.693965,85.320962
R3214592,Koteshwor - Kalanki (via New Baneshwor),8,S0185,Thapathali,27.691767,85.318016
R3214592,Koteshwor - Kalanki (via New Baneshwor),9,S0056,Tripureshwor,27.694418,85.314128
R3214592,Koteshwor - Kalanki (via New Baneshwor),10,S0276,Tek (Teku),27.696325,85.306981
R3214592,Koteshwor - Kalanki (via New Baneshwor),11,S0023,Kalimati,27.69843,85.29944
R3214592,Koteshwor - Kalanki (via New Baneshwor),12,S0271,Soalteemode West,27.7005956,85.2858267
R3214592,Koteshwor - Kalanki (via New Baneshwor),13,S0130,Kalanki,27.6938,85.2818
R3218289,Jorpati - Ekantakuna,1,S0135,Jorpati,27.721763,85.372632
R3218289,Jorpati - Ekantakuna,2,S0026,Boudha,27.72072,85.36176
R3218289,Jorpati - Ekantakuna,3,S0195,Chabahil चाबाहील,27.717,85.3465
R3218289,Jorpati - Ekantakuna,4,S0204,Gaushala Chowk Stop,27.7082,85.3485
R3218289,Jorpati - Ekantakuna,5,S0139,Sinamangal/Ring Road Stop सिनामंगल,27.6983,85.3533
R3218289,Jorpati - Ekantakuna,6,S0017,Tinkune Stop,27.6835,85.3486
R3218289,Jorpati - Ekantakuna,7,S0075,New Baneshwor West,27.690327,85.335954
R3218289,Jorpati - Ekantakuna,8,S0028,Babarmahal,27.692579,85.323905
R3218289,Jorpati - Ekantakuna,9,S0097,Maitighar,27.693965,85.320962
R3218289,Jorpati - Ekantakuna,10,S0185,Thapathali,27.691767,85.318016
R3218289,Jorpati - Ekantakuna,11,S0063,Kupondole stop,27.688005,85.316248
R3218289,Jorpati - Ekantakuna,12,S0234,Pulchowk,27.6782,85.3169
R3218289,Jorpati - Ekantakuna,13,S0103,Jawlakhel Stop,27.672577,85.314174
R3218289,Jorpati - Ekantakuna,14,S0214,Ekantakuna,27.6667865,85.308215
R3229256,Jorpati - Naikap,1,S0135,Jorpati,27.721763,85.372632
R3229256,Jorpati - Naikap,2,S0026,Boudha,27.72072,85.36176
R3229256,Jorpati - Naikap,3,S0195,Chabahil चाबाहील,27.717,85.3465
R3229256,Jorpati - Naikap,4,S0204,Gaushala Chowk Stop,27.7082,85.3485
R3229256,Jorpati - Naikap,5,S0348,Battisputali,27.704,85.335
R3229256,Jorpati - Naikap,6,S0126,Maitidevi Temple stop,27.706412,85.333733
R3229256,Jorpati - Naikap,7,S0338,Kamalpokhari,27.7107,85.3252
R3229256,Jorpati - Naikap,8,S0339,Hattisar,27.7095,85.3238
R3229256,Jorpati - Naikap,9,S0005,Putalisadak Stop,27.70569,85.322552
R3229256,Jorpati - Naikap,10,S0013,Ratna Park,27.706705,85.315249
R3229256,Jorpati - Naikap,11,S0067,Shahid Gate,27.699685,85.314748
R3229256,Jorpati - Naikap,12,S0056,Tripureshwor,27.694418,85.314128
R3229256,Jorpati - Naikap,13,S0276,Tek (Teku),27.696325,85.306981
R3229256,Jorpati - Naikap,14,S0023,Kalimati,27.69843,85.29944
R3229256,Jorpati - Naikap,15,S0271,Soalteemode West,27.7005956,85.2858267
R3229256,Jorpati - Naikap,16,S0130,Kalanki,27.6938,85.2818
R3229256,Jorpati - Naikap,17,S0291,Naikap Bus Stop,27.689104,85.263889
R3232098,Narayangopal Chowk - Satdobato,1,S0044,Narayan Gopal Chowk,27.740022,85.337201
R3232098,Narayangopal Chowk - Satdobato,2,S0124,Teaching Hospital stop,27.734523,85.330711
R3232098,Narayangopal Chowk - Satdobato,3,S0082,Panipokhari stop,27.730686,85.325986
R3232098,Narayangopal Chowk - Satdobato,4,S0149,Lazimpat stop,27.722523,85.320924
R3232098,Narayangopal Chowk - Satdobato,5,S0087,Lainchaur stop,27.718757,85.317697
R3232098,Narayangopal Chowk - Satdobato,6,S0152,Jamal,27.708829,85.315292
R3232098,Narayangopal Chowk - Satdobato,7,S0166,Kantipath,27.708912,85.314607
R3232098,Narayangopal Chowk - Satdobato,8,S0067,Shahid Gate,27.699685,85.314748
R3232098,Narayangopal Chowk - Satdobato,9,S0056,Tripureshwor,27.694418,85.314128
R3232098,Narayangopal Chowk - Satdobato,10,S0185,Thapathali,27.691767,85.318016
R3232098,Narayangopal Chowk - Satdobato,11,S0063,Kupondole stop,27.688005,85.316248
R3232098,Narayangopal Chowk - Satdobato,12,S0234,Pulchowk,27.6782,85.3169
R3232098,Narayangopal Chowk - Satdobato,13,S0103,Jawlakhel Stop,27.672577,85.314174
R3232098,Narayangopal Chowk - Satdobato,14,S0112,Lagankhel Stop,27.6668,85.3219
R3232098,Narayangopal Chowk - Satdobato,15,S0194,Batuk Bhairav,27.664475,85.324003
R3232098,Narayangopal Chowk - Satdobato,16,S0011,Satdobato Chowk Stop,27.6656,85.3283
R3236048,Koteshwor - New Bus Park,1,S0107,Koteshwor Stop,27.6802001,85.3494489
R3236048,Koteshwor - New Bus Park,2,S0053,Gairigaun Stop,27.687275,85.35056
R3236048,Koteshwor - New Bus Park,3,S0139,Sinamangal/Ring Road Stop सिनामंगल,27.6983,85.3533
R3236048,Koteshwor - New Bus Park,4,S0070,Airport Bus Station,27.700728,85.353666
R3236048,Koteshwor - New Bus Park,5,S0204,Gaushala Chowk Stop,27.7082,85.3485
R3236048,Koteshwor - New Bus Park,6,S0350,Jayabageshwori,27.7165,85.352
R3236048,Koteshwor - New Bus Park,7,S0123,Naxal Bhagwati,27.712698,85.328691
R3236048,Koteshwor - New Bus Park,8,S0351,Maligaun,27.7225,85.332
R3236048,Koteshwor - New Bus Park,9,S0149,Lazimpat stop,27.722523,85.320924
R3236048,Koteshwor - New Bus Park,10,S0087,Lainchaur stop,27.718757,85.317697
R3236048,Koteshwor - New Bus Park,11,S0079,Sorhakhutte,27.718967,85.309619
R3236048,Koteshwor - New Bus Park,12,S0113,Balaju,27.7275,85.3005
R3236048,Koteshwor - New Bus Park,13,S0349,Macchapokhari,27.728,85.302
R3236048,Koteshwor - New Bus Park,14,S0174,Naya Bus Park,27.7303,85.3082
R3255302,Suryabinayak - Kirtipur,1,S0089,Suryabinayek,27.66574,85.424212
R3255302,Suryabinayak - Kirtipur,2,S0014,Sallaghari North,27.674055,85.409969
R3255302,Suryabinayak - Kirtipur,3,S0325,Gatthaghar,27.673981,85.366812
R3255302,Suryabinayak - Kirtipur,4,S0022,Lokanthali North,27.674829,85.359862
R3255302,Suryabinayak - Kirtipur,5,S0107,Koteshwor Stop,27.6802001,85.3494489
R3255302,Suryabinayak - Kirtipur,6,S0024,Balkumari Stop,27.6763,85.3395
R3255302,Suryabinayak - Kirtipur,7,S0020,Gwarko Chowk Stop,27.6705,85.334
R3255302,Suryabinayak - Kirtipur,8,S0011,Satdobato Chowk Stop,27.6656,85.3283
R3255302,Suryabinayak - Kirtipur,9,S0214,Ekantakuna,27.6667865,85.308215
R3255302,Suryabinayak - Kirtipur,10,S0230,Balkhu,27.6823,85.2985
R3255302,Suryabinayak - Kirtipur,11,S0358,Kirtipur Mod,27.68,85.292
R3255302,Suryabinayak - Kirtipur,12,S0221,Naya Bazar,27.677149,85.28139
R3255302,Suryabinayak - Kirtipur,13,S0043,TU Gate,27.67888,85.297212
R3271482,Lagankhel - Koteshwor,1,S0112,Lagankhel Stop,27.6668,85.3219
R3271482,Lagankhel - Koteshwor,2,S0103,Jawlakhel Stop,27.672577,85.314174
R3271482,Lagankhel - Koteshwor,3,S0234,Pulchowk,27.6782,85.3169
R3271482,Lagankhel - Koteshwor,4,S0063,Kupondole stop,27.688005,85.316248
R3271482,Lagankhel - Koteshwor,5,S0185,Thapathali,27.691767,85.318016
R3271482,Lagankhel - Koteshwor,6,S0097,Maitighar,27.693965,85.320962
R3271482,Lagankhel - Koteshwor,7,S0028,Babarmahal,27.692579,85.323905
R3271482,Lagankhel - Koteshwor,8,S0075,New Baneshwor West,27.690327,85.335954
R3271482,Lagankhel - Koteshwor,9,S0029,Minbhawan,27.6877,85.338462
R3271482,Lagankhel - Koteshwor,10,S0127,Shantinagar Stop,27.687086,85.341372
R3271482,Lagankhel - Koteshwor,11,S0017,Tinkune Stop,27.6835,85.3486
R3271482,Lagankhel - Koteshwor,12,S0107,Koteshwor Stop,27.6802001,85.3494489
R3277397,Bhaktapur - Gongabu,1,S0089,Suryabinayek,27.66574,85.424212
R3277397,Bhaktapur - Gongabu,2,S0014,Sallaghari North,27.674055,85.409969
R3277397,Bhaktapur - Gongabu,3,S0022,Lokanthali North,27.674829,85.359862
R3277397,Bhaktapur - Gongabu,4,S0107,Koteshwor Stop,27.6802001,85.3494489
R3277397,Bhaktapur - Gongabu,5,S0053,Gairigaun Stop,27.687275,85.35056
R3277397,Bhaktapur - Gongabu,6,S0139,Sinamangal/Ring Road Stop सिनामंगल,27.6983,85.3533
R3277397,Bhaktapur - Gongabu,7,S0070,Airport Bus Station,27.700728,85.353666
R3277397,Bhaktapur - Gongabu,8,S0204,Gaushala Chowk Stop,27.7082,85.3485
R3277397,Bhaktapur - Gongabu,9,S0195,Chabahil चाबाहील,27.717,85.3465
R3277397,Bhaktapur - Gongabu,10,S0355,Gopikrishna,27.719,85.356
R3277397,Bhaktapur - Gongabu,11,S0217,Sukedhara Stop,27.7245,85.3438
R3277397,Bhaktapur - Gongabu,12,S0118,Dhumbarahi,27.731787,85.344365
R3277397,Bhaktapur - Gongabu,13,S0065,Basundhara,27.7378,85.3215
R3277397,Bhaktapur - Gongabu,14,S0187,Samakhusi Stop,27.7335,85.3125
R3277397,Bhaktapur - Gongabu,15,S0174,Naya Bus Park,27.7303,85.3082
R3283810,Ratna Park - Naikap,1,S0013,Ratna Park,27.706705,85.315249
R3283810,Ratna Park - Naikap,2,S0067,Shahid Gate,27.699685,85.314748
R3283810,Ratna Park - Naikap,3,S0056,Tripureshwor,27.694418,85.314128
R3283810,Ratna Park - Naikap,4,S0276,Tek (Teku),27.696325,85.306981
R3283810,Ratna Park - Naikap,5,S0023,Kalimati,27.69843,85.29944
R3283810,Ratna Park - Naikap,6,S0271,Soalteemode West,27.7005956,85.2858267
R3283810,Ratna Park - Naikap,7,S0246,Bafal,27.7021638,85.2780949
R3283810,Ratna Park - Naikap,8,S0130,Kalanki,27.6938,85.2818
R3283810,Ratna Park - Naikap,9,S0345,Khasi Bazaar,27.6895,85.2845
R3283810,Ratna Park - Naikap,10,S0346,Syuchatar,27.70096,85.27484
R3283810,Ratna Park - Naikap,11,S0291,Naikap Bus Stop,27.689104,85.263889
R3288696,Lagankhel - Ratna Park,1,S0112,Lagankhel Stop,27.6668,85.3219
R3288696,Lagankhel - Ratna Park,2,S0103,Jawlakhel Stop,27.672577,85.314174
R3288696,Lagankhel - Ratna Park,3,S0234,Pulchowk,27.6782,85.3169
R3288696,Lagankhel - Ratna Park,4,S0063,Kupondole stop,27.688005,85.316248
R3288696,Lagankhel - Ratna Park,5,S0185,Thapathali,27.691767,85.318016
R3288696,Lagankhel - Ratna Park,6,S0056,Tripureshwor,27.694418,85.314128
R3288696,Lagankhel - Ratna Park,7,S0067,Shahid Gate,27.699685,85.314748
R3288696,Lagankhel - Ratna Park,8,S0013,Ratna Park,27.706705,85.315249
R3296530,Koteshwor - Kalanki (via Satdobato),1,S0107,Koteshwor Stop,27.6802001,85.3494489
R3296530,Koteshwor - Kalanki (via Satdobato),2,S0024,Balkumari Stop,27.6763,85.3395
R3296530,Koteshwor - Kalanki (via Satdobato),3,S0020,Gwarko Chowk Stop,27.6705,85.334
R3296530,Koteshwor - Kalanki (via Satdobato),4,S0182,B & B Hospital/KCM Stop,27.664221,85.330151
R3296530,Koteshwor - Kalanki (via Satdobato),5,S0011,Satdobato Chowk Stop,27.6656,85.3283
R3296530,Koteshwor - Kalanki (via Satdobato),6,S0352,Mahalaxmisthan,27.6651,85.3218
R3296530,Koteshwor - Kalanki (via Satdobato),7,S0214,Ekantakuna,27.6667865,85.308215
R3296530,Koteshwor - Kalanki (via Satdobato),8,S0258,Nakkhu (bus stop),27.6638808,85.306311
R3296530,Koteshwor - Kalanki (via Satdobato),9,S0230,Balkhu,27.6823,85.2985
R3296530,Koteshwor - Kalanki (via Satdobato),10,S0189,Sanepa height,27.674468,85.302217
R3296530,Koteshwor - Kalanki (via Satdobato),11,S0130,Kalanki,27.6938,85.2818
R3297080,Lagankhel - Balkhu,1,S0112,Lagankhel Stop,27.6668,85.3219
R3297080,Lagankhel - Balkhu,2,S0194,Batuk Bhairav,27.664475,85.324003
R3297080,Lagankhel - Balkhu,3,S0103,Jawlakhel Stop,27.672577,85.314174
R3297080,Lagankhel - Balkhu,4,S0214,Ekantakuna,27.6667865,85.308215
R3297080,Lagankhel - Balkhu,5,S0258,Nakkhu (bus stop),27.6638808,85.306311
R3297080,Lagankhel - Balkhu,6,S0189,Sanepa height,27.674468,85.302217
R3297080,Lagankhel - Balkhu,7,S0230,Balkhu,27.6823,85.2985
R3297196,New Bus Park - Ratna Park,1,S0174,Naya Bus Park,27.7303,85.3082
R3297196,New Bus Park - Ratna Park,2,S0349,Macchapokhari,27.728,85.302
R3297196,New Bus Park - Ratna Park,3,S0113,Balaju,27.7275,85.3005
R3297196,New Bus Park - Ratna Park,4,S0079,Sorhakhutte,27.718967,85.309619
R3297196,New Bus Park - Ratna Park,5,S0087,Lainchaur stop,27.718757,85.317697
R3297196,New Bus Park - Ratna Park,6,S0166,Kantipath,27.708912,85.314607
R3297196,New Bus Park - Ratna Park,7,S0152,Jamal,27.708829,85.315292
R3297196,New Bus Park - Ratna Park,8,S0013,Ratna Park,27.706705,85.315249
R3319772,Thamel - Sorhakhutte Feeder,1,S0079,Sorhakhutte,27.718967,85.309619
R3319772,Thamel - Sorhakhutte Feeder,2,S0356,Naya Bazar (Thamel),27.7135,85.3095
R3319772,Thamel - Sorhakhutte Feeder,3,S0357,Chhetrapati,27.7128,85.309
R3319772,Thamel - Sorhakhutte Feeder,4,S0342,Thamel,27.7154,85.3123
R3319772,Thamel - Sorhakhutte Feeder,5,S0087,Lainchaur stop,27.718757,85.317697
R3319772,Thamel - Sorhakhutte Feeder,6,S0341,Durbar Marg,27.712,85.317
R3319772,Thamel - Sorhakhutte Feeder,7,S0152,Jamal,27.708829,85.315292
R3319772,Thamel - Sorhakhutte Feeder,8,S0013,Ratna Park,27.706705,85.315249
R3342445,Baluwatar - Naxal - Putalisadak Loop,1,S0337,Maharajgunj Chowk,27.736,85.3308
R3342445,Baluwatar - Naxal - Putalisadak Loop,2,S0068,Baluwatar,27.724427,85.331034
R3342445,Baluwatar - Naxal - Putalisadak Loop,3,S0051,Tangal,27.717202,85.330449
R3342445,Baluwatar - Naxal - Putalisadak Loop,4,S0123,Naxal Bhagwati,27.712698,85.328691
R3342445,Baluwatar - Naxal - Putalisadak Loop,5,S0083,Gyaneshwor Chowk,27.708687,85.331826
R3342445,Baluwatar - Naxal - Putalisadak Loop,6,S0055,Dillibazaar stop,27.70537,85.326759
R3342445,Baluwatar - Naxal - Putalisadak Loop,7,S0005,Putalisadak Stop,27.70569,85.322552
R3342445,Baluwatar - Naxal - Putalisadak Loop,8,S0013,Ratna Park,27.706705,85.315249
R3351750,Narayantar - Jorpati Central Line,1,S0344,Narayantar,27.724563,85.379906
R3351750,Narayantar - Jorpati Central Line,2,S0135,Jorpati,27.721763,85.372632
R3351750,Narayantar - Jorpati Central Line,3,S0026,Boudha,27.72072,85.36176
R3351750,Narayantar - Jorpati Central Line,4,S0195,Chabahil चाबाहील,27.717,85.3465
R3351750,Narayantar - Jorpati Central Line,5,S0083,Gyaneshwor Chowk,27.708687,85.331826
R3351750,Narayantar - Jorpati Central Line,6,S0338,Kamalpokhari,27.7107,85.3252
R3351750,Narayantar - Jorpati Central Line,7,S0339,Hattisar,27.7095,85.3238
R3351750,Narayantar - Jorpati Central Line,8,S0031,Bagbazar Stop,27.705828,85.317204
R3351750,Narayantar - Jorpati Central Line,9,S0013,Ratna Park,27.706705,85.315249
R-NY-03,Pepsicola-Pepsicola (loop),1,S0372,Pepsicola,27.6915,85.3621
R-NY-03,Pepsicola-Pepsicola (loop),2,S0159,Jadibuti,27.675459,85.3516
R-NY-03,Pepsicola-Pepsicola (loop),3,S0107,Koteshwor Stop,27.6802001,85.3494489
R-NY-03,Pepsicola-Pepsicola (loop),4,S0185,Thapathali,27.691767,85.318016
R-NY-03,Pepsicola-Pepsicola (loop),5,S0056,Tripureshwor,27.694418,85.314128
R-NY-03,Pepsicola-Pepsicola (loop),6,S0276,Tek (Teku),27.696325,85.306981
R-NY-03,Pepsicola-Pepsicola (loop),7,S0023,Kalimati,27.69843,85.29944
R-NY-03,Pepsicola-Pepsicola (loop),8,S0214,Ekantakuna,27.6667865,85.308215
R-NY-03,Pepsicola-Pepsicola (loop),9,S0103,Jawlakhel Stop,27.672577,85.314174
R-NY-03,Pepsicola-Pepsicola (loop),10,S0234,Pulchowk,27.6782,85.3169
R-NY-03,Pepsicola-Pepsicola (loop),11,S0063,Kupondole stop,27.688005,85.316248
R-NY-03,Pepsicola-Pepsicola (loop),12,S0185,Thapathali,27.691767,85.318016
R-NY-03,Pepsicola-Pepsicola (loop),13,S0107,Koteshwor Stop,27.6802001,85.3494489
R-NY-03,Pepsicola-Pepsicola (loop),14,S0159,Jadibuti,27.675459,85.3516
R-NY-03,Pepsicola-Pepsicola (loop),15,S0372,Pepsicola,27.6915,85.3621
R-NY-04,Babachowk-Putalisadak,1,S0373,Babachowk,27.6975,85.3686
R-NY-04,Babachowk-Putalisadak,2,S0374,Gothatar Height/Tarigaon,27.702,85.367
R-NY-04,Babachowk-Putalisadak,3,S0375,Gothatar Chowk,27.7005,85.365
R-NY-04,Babachowk-Putalisadak,4,S0376,Gothatar School,27.699,85.364
R-NY-04,Babachowk-Putalisadak,5,S0377,Khahare,27.688,85.359
R-NY-04,Babachowk-Putalisadak,6,S0378,Khahare Chowk,27.6875,85.3585
R-NY-04,Babachowk-Putalisadak,7,S0159,Jadibuti,27.675459,85.3516
R-NY-04,Babachowk-Putalisadak,8,S0107,Koteshwor Stop,27.6802001,85.3494489
R-NY-04,Babachowk-Putalisadak,9,S0029,Minbhawan,27.6877,85.338462
R-NY-04,Babachowk-Putalisadak,10,S0127,Shantinagar Stop,27.687086,85.341372
R-NY-04,Babachowk-Putalisadak,11,S0033,Bijulibazar Stop,27.692332,85.329615
R-NY-04,Babachowk-Putalisadak,12,S0066,Bhrikuti Mandap Stop,27.702122,85.318738
R-NY-04,Babachowk-Putalisadak,13,S0031,Bagbazar Stop,27.705828,85.317204
R-NY-04,Babachowk-Putalisadak,14,S0005,Putalisadak Stop,27.70569,85.322552
R-NY-05,Harharmahadev-Balkhu,1,S0383,Harharmahadev,27.693,85.372
R-NY-05,Harharmahadev-Balkhu,2,S0384,Kandaghari,27.695,85.368
R-NY-05,Harharmahadev-Balkhu,3,S0159,Jadibuti,27.675459,85.3516
R-NY-05,Harharmahadev-Balkhu,4,S0107,Koteshwor Stop,27.6802001,85.3494489
R-NY-05,Harharmahadev-Balkhu,5,S0185,Thapathali,27.691767,85.318016
R-NY-05,Harharmahadev-Balkhu,6,S0056,Tripureshwor,27.694418,85.314128
R-NY-05,Harharmahadev-Balkhu,7,S0276,Tek (Teku),27.696325,85.306981
R-NY-05,Harharmahadev-Balkhu,8,S0023,Kalimati,27.69843,85.29944
R-NY-06,Gopi Krishna-Balkumari,1,S0134,Gopi Krishna Stop,27.720629,85.346099
R-NY-06,Gopi Krishna-Balkumari,2,S0030,Chakrapath Stop-- South,27.739835,85.336915
R-NY-06,Gopi Krishna-Balkumari,3,S0337,Maharajgunj Chowk,27.736,85.3308
R-NY-06,Gopi Krishna-Balkumari,4,S0068,Baluwatar,27.724427,85.331034
R-NY-06,Gopi Krishna-Balkumari,5,S0123,Naxal Bhagwati,27.712698,85.328691
R-NY-06,Gopi Krishna-Balkumari,6,S0005,Putalisadak Stop,27.70569,85.322552
R-NY-06,Gopi Krishna-Balkumari,7,S0196,Anamnagar Stop,27.699488,85.3286
R-NY-06,Gopi Krishna-Balkumari,8,S0209,Singha Durbar East Stop,27.696608,85.32815
R-NY-06,Gopi Krishna-Balkumari,9,S0379,Hanumansthan,27.6965,85.3275
R-NY-06,Gopi Krishna-Balkumari,10,S0108,Thapagaun Stop,27.691133,85.334031
R-NY-06,Gopi Krishna-Balkumari,11,S0107,Koteshwor Stop,27.6802001,85.3494489
R-NY-07,Gopi Krishna-Koteshwor,1,S0134,Gopi Krishna Stop,27.720629,85.346099
R-NY-07,Gopi Krishna-Koteshwor,2,S0217,Sukedhara Stop,27.7245,85.3438
R-NY-07,Gopi Krishna-Koteshwor,3,S0030,Chakrapath Stop-- South,27.739835,85.336915
R-NY-07,Gopi Krishna-Koteshwor,4,S0102,New Plaza Stop,27.700951,85.322918
R-NY-07,Gopi Krishna-Koteshwor,5,S0382,Baidya Khana,27.698,85.33
R-NY-07,Gopi Krishna-Koteshwor,6,S0196,Anamnagar Stop,27.699488,85.3286
